left,right,score
600098.SH,600109.SH,0.9999984107899705
600008.SH,600098.SH,0.999997288910922
600008.SH,600109.SH,0.9999915483291932
600008.SH,600061.SH,0.9999583684833828
600038.SH,600062.SH,0.9999474432799419
