from,to,shift_score
2025-10-29,2025-10-30,0.03924138818181811
2025-11-12,2025-11-13,0.03621632377069621
2025-11-28,2025-12-01,0.0242763008991194
2025-12-04,2025-12-05,0.022386916501013453
2025-12-11,2025-12-12,0.022234226187456338
