left,right,score
quality_factor,value_factor,0.949503598581878
momentum_factor,quality_factor,0.12975631072204563
value_factor,volatility_factor,0.09377453595073469
momentum_factor,volatility_factor,0.012815047879992204
quality_factor,volatility_factor,-0.10599172072206768
